,Label,Message
1371,nonfinancial,I though we shd go out n have some fun so bar in town or something ‰ÛÒ sound ok?
1372,nonfinancial,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1373,nonfinancial,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
1374,nonfinancial,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
1375,nonfinancial,We're finally ready fyi
1376,nonfinancial,Auntie huai juan never pick up her phone
1377,nonfinancial,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
1378,nonfinancial,"Ya tel, wats ur problem.."
1379,nonfinancial,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
1380,nonfinancial,i dnt wnt to tlk wid u
1381,nonfinancial,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!"""
1382,nonfinancial,Its ok my arm is feeling weak cuz i got a shot so we can go another time
1383,nonfinancial,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
1384,nonfinancial,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
1385,nonfinancial,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
1386,nonfinancial,All e best 4 ur exam later.
1387,nonfinancial,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
1388,nonfinancial,Oh k.i think most of wi and nz players unsold.
1389,nonfinancial,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
1390,nonfinancial,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
1391,nonfinancial,"Haha just kidding, papa needs drugs"
1392,nonfinancial,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
1393,nonfinancial,Oh ok..
1394,nonfinancial,R we still meeting 4 dinner tonight?
1395,nonfinancial,Thats cool! I am a gentleman and will treat you with dignity and respect.
1396,nonfinancial,Shall i start from hear.
1397,nonfinancial,Then we wait 4 u lor... No need 2 feel bad lar...
1398,nonfinancial,No did you check? I got his detailed message now
1399,nonfinancial,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
1400,nonfinancial,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
1401,nonfinancial,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
1402,nonfinancial,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
1403,nonfinancial,cool. We will have fun practicing making babies!
1404,nonfinancial,Actually getting ready to leave the house.
1405,nonfinancial,K..k..any special today?
1406,nonfinancial,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
1407,nonfinancial,Then we gotta do it after that
1408,nonfinancial,"I've got ten bucks, jay is being noncomittal"
1409,nonfinancial,Where at were hungry too
1410,nonfinancial,Pls speak to that customer machan.
1411,nonfinancial,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
1412,nonfinancial,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
1413,nonfinancial,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
1414,nonfinancial,So wats ur opinion abt him and how abt is character?
1415,nonfinancial,Jay is snickering and tells me that x is totally fucking up the chords as we speak
1416,nonfinancial,No..few hours before.went to hair cut .
1417,nonfinancial,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
1418,nonfinancial,Lmao. Take a pic and send it to me.
1419,nonfinancial,"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)"""
1420,nonfinancial,No. She's currently in scotland for that.
1421,nonfinancial,Do you work all this week ?
1422,nonfinancial,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
1423,nonfinancial,Lol great now im getting hungry.
1424,nonfinancial,Yes.. now only saw your message..
1425,nonfinancial,I'll be at mu in like  &lt;#&gt;  seconds
1426,nonfinancial,Ok...
1427,nonfinancial,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
1428,nonfinancial,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"
1429,nonfinancial,For sale - arsenal dartboard. Good condition but no doubles or trebles!
1430,nonfinancial,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
1431,nonfinancial,"My painful personal thought- \I always try to keep everybody happy all the time. But nobody recognises me when i am alone\"""""
1432,nonfinancial,Thanks for ve lovely wisheds. You rock
1433,nonfinancial,You intrepid duo you! Have a great time and see you both soon. 
1434,nonfinancial,I asked sen to come chennai and search for job.
1435,nonfinancial,Dad went out oredi... 
1436,nonfinancial,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
1437,nonfinancial,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
1438,nonfinancial,"Arms fine, how's Cardiff and uni? "
1439,nonfinancial,In fact when do you leave? I think addie goes back to school tues or wed
1440,nonfinancial,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)"""
1441,nonfinancial,Ya:)going for restaurant..
1442,nonfinancial,"Its ok., i just askd did u knw tht no?"
1443,nonfinancial,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
1444,nonfinancial,Those ducking chinchillas
1445,nonfinancial,I am in a marriage function
1446,nonfinancial,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
1447,nonfinancial,Don‰Û÷t give a flying monkeys wot they think and I certainly don‰Û÷t mind. Any friend of mine and all that!
1448,nonfinancial,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
1449,nonfinancial,say thanks2. 
1450,nonfinancial,Msg me when rajini comes.
1451,nonfinancial,Ya! when are Ì_ taking ure practical lessons? I start in june..  
1452,nonfinancial,"That's good, because I need drugs"
1453,nonfinancial,Stupid.its not possible
1454,nonfinancial,Can Ì_ all decide faster cos my sis going home liao..
1455,nonfinancial,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
1456,nonfinancial,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
1457,nonfinancial,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA
1458,nonfinancial,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
1459,nonfinancial,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
1460,nonfinancial,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D"
1461,nonfinancial,Kinda. First one gets in at twelve! Aah. Speak tomo
1462,nonfinancial,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
1463,nonfinancial,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...
1464,nonfinancial,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
1465,nonfinancial,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
1466,nonfinancial,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
1467,nonfinancial,I wont touch you with out your permission.
1468,nonfinancial,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL
1469,nonfinancial,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear"""
1470,nonfinancial,Take some small dose tablet for fever
1471,nonfinancial,Oh. U must have taken your REAL Valentine out shopping first.
1472,nonfinancial,"Just sent you an email ‰ÛÒ to an address with incomm in it, is that right?"
1473,nonfinancial,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
1474,nonfinancial,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
1475,nonfinancial,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
1476,nonfinancial,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
1477,nonfinancial,Why you keeping me away like this
1478,nonfinancial,I think its far more than that but find out. Check google maps for a place from your dorm.
1479,nonfinancial,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
1480,nonfinancial,Have you always been saying welp?
1481,nonfinancial,"I'm a guy, browsin is compulsory"
1482,nonfinancial,Ok...
1483,nonfinancial,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1484,nonfinancial,"Sorry, I'll call later"
1485,nonfinancial,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)"
1486,nonfinancial,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
1487,nonfinancial,I told your number to gautham..
1488,nonfinancial,Tell them no need to investigate about me anywhere.
1489,nonfinancial,Ok i juz receive..
1490,nonfinancial,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
1491,nonfinancial,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
1492,nonfinancial,In the end she might still vomit but its okay. Not everything will come out.
1493,nonfinancial,How are you with moneY...as in to you...money aint a thing....how are you sha!
1494,nonfinancial,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
1495,nonfinancial,Hey gals.. Anyone of u going down to e driving centre tmr?
1496,nonfinancial,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
