,Label,Message
578,financial,"Repair ref.no for your car is JC28355746 opened on 2011-10-19 8:20hrs,ETD of your car is 2011-10-20 15:45hrs and est.repair amt is Rs.278 Rgds, Lakshmi Auto Agency"
6882,nonfinancial,Got smaller capacity one? Quite ex...
7540,nonfinancial,Yes princess! I want to please you every night. Your wish is my command...
3571,nonfinancial,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
3869,nonfinancial,God bless.get good sleep my dear...i will pray!
3397,nonfinancial,"Oh... Icic... K lor, den meet other day..."
4010,nonfinancial,Hey we can go jazz power yoga hip hop kb and yogasana 
7543,nonfinancial,Really do hope the work doesnt get stressful. Have a gr8 day.
594,financial,Bill dated 2009-10-03 for Rs 691 has been generated for your Aircel fixedline/broadband relationship no. 78552683. The same will reach you by 2009-10-06. Due date: 2009-10-18.
6486,nonfinancial,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
567,financial,"Repair ref.no for your car is JC58545455 opened on 2011-02-03 5:11hrs,ETD of your car is 2011-02-04 7:28hrs and est.repair amt is Rs.2121 Rgds, Bimal Auto Agency"
592,financial,Bill dated 2014-04-26 for Rs 877 has been generated for your Bsnl fixedline/broadband relationship no. 14383515. The same will reach you by 2014-04-29. Due date: 2014-05-11.
5643,nonfinancial,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
3029,nonfinancial,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
3418,nonfinancial,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
6671,nonfinancial,We live in the next  &lt;#&gt; mins
7241,nonfinancial,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
7442,nonfinancial,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
871,financial,Bill dated 2014-08-11 for Rs 1047 has been generated for your Aircel fixedline/broadband relationship no. 88364441. The same will reach you by 2014-08-14. Due date: 2014-08-26.
6431,nonfinancial,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible
5882,nonfinancial,"sorry brah, just finished the last of my exams, what up"
1267,financial,"Repair ref.no for your car is JC56768116 opened on 2010-04-13 18:35hrs,ETD of your car is 2010-04-14 23:31hrs and est.repair amt is Rs.748 Rgds, Maha Veer Auto Agency"
6236,nonfinancial,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
5169,nonfinancial,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
6533,nonfinancial,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
7463,nonfinancial,And he's apparently bffs with carly quick now
2417,nonfinancial,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
5115,nonfinancial,Please leave this topic..sorry for telling that..
6662,nonfinancial,Have you laid your airtel line to rest?
4930,nonfinancial,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
7483,nonfinancial,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
6030,nonfinancial,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386
3155,nonfinancial,Please da call me any mistake from my side sorry da. Pls da goto doctor.
248,financial,"Repair ref.no for your car is JC73738288 opened on 2013-12-06 1:20hrs,ETD of your car is 2013-12-07 20:32hrs and est.repair amt is Rs.638 Rgds, True Value"
394,financial,"Repair ref.no for your car is JC88425114 opened on 2012-11-13 16:21hrs,ETD of your car is 2012-11-14 1:29hrs and est.repair amt is Rs.285 Rgds, Bimal Auto Agency"
182,financial,Bill dated 2014-05-24 for Rs 283 has been generated for your Idea fixedline/broadband relationship no. 47737771. The same will reach you by 2014-05-27. Due date: 2014-06-08.
4369,nonfinancial,Still in the area of the restaurant. Ill try to come back soon
1226,financial,Bill dated 2013-01-24 for Rs 1123 has been generated for your Bsnl fixedline/broadband relationship no. 65568281. The same will reach you by 2013-01-27. Due date: 2013-02-08.
3330,nonfinancial,\Hey sorry I didntgive ya a a bellearlier hunny
1450,financial,Bill dated 2013-03-30 for Rs 435 has been generated for your Jio fixedline/broadband relationship no. 38155311. The same will reach you by 2013-04-02. Due date: 2013-04-14.
4431,nonfinancial,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
4874,nonfinancial,Thinkin about someone is all good. No drugs for that
3772,nonfinancial,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
6190,nonfinancial,"Sorry, I'll call later"
3697,nonfinancial,Yesterday its with me only . Now am going home.
3893,nonfinancial,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX"
694,financial,Bill dated 2011-04-19 for Rs 978 has been generated for your Jio fixedline/broadband relationship no. 41367851. The same will reach you by 2011-04-22. Due date: 2011-05-04.
1854,financial,"Repair ref.no for your car is JC82238414 opened on 2010-12-19 5:36hrs,ETD of your car is 2010-12-20 6:27hrs and est.repair amt is Rs.356 Rgds, Maruti Auto Agency"
2902,nonfinancial,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
5287,nonfinancial,Sorry da thangam.it's my mistake.
3156,nonfinancial,Where r we meeting?
3469,nonfinancial,K..k..any special today?
1843,financial,"Repair ref.no for your car is JC54288472 opened on 2014-07-28 9:10hrs,ETD of your car is 2014-07-29 21:57hrs and est.repair amt is Rs.2905 Rgds, Maha Veer Auto Agency"
2197,nonfinancial,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone
6427,nonfinancial,So what about you. What do you remember
1299,financial,Bill dated 2014-06-20 for Rs 416 has been generated for your Jio fixedline/broadband relationship no. 52566711. The same will reach you by 2014-06-23. Due date: 2014-07-05.
2336,nonfinancial,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
7541,nonfinancial,What Today-sunday..sunday is holiday..so no work..
5362,nonfinancial,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
4974,nonfinancial,"Sorry,in meeting I'll call later"
3123,nonfinancial,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+
3287,nonfinancial,Rofl betta invest in some  anti aging products
3359,nonfinancial,TELL HER I SAID EAT SHIT.
6668,nonfinancial,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?"
7266,nonfinancial,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
1783,financial,"Repair ref.no for your car is JC46165487 opened on 2012-09-19 8:28hrs,ETD of your car is 2012-09-20 15:18hrs and est.repair amt is Rs.2793 Rgds, Bimal Auto Agency"
2853,nonfinancial,Gud mrng dear hav a nice day
2922,nonfinancial,Spoons it is then okay?
3400,nonfinancial,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
7272,nonfinancial,Hi.what you think about match?
3407,nonfinancial,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
4744,nonfinancial,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
3725,nonfinancial,"You aren't coming home between class, right? I need to work out and shower!"
5203,nonfinancial,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
4876,nonfinancial,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
1832,financial,"Repair ref.no for your car is JC81636671 opened on 2015-08-05 12:40hrs,ETD of your car is 2015-08-06 9:20hrs and est.repair amt is Rs.1354 Rgds, Sarden Auto Agency"
1876,financial,"Repair ref.no for your car is JC46755723 opened on 2010-03-28 12:15hrs,ETD of your car is 2010-03-29 17:58hrs and est.repair amt is Rs.1787 Rgds, Hyundai Auto Agency"
2966,nonfinancial,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
1924,financial,Bill dated 2013-05-14 for Rs 662 has been generated for your Airtel fixedline/broadband relationship no. 28136285. The same will reach you by 2013-05-17. Due date: 2013-05-29.
6230,nonfinancial,Are you at work right now ?
6940,nonfinancial,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
6073,nonfinancial,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
1409,financial,Bill dated 2015-04-15 for Rs 984 has been generated for your Docomo fixedline/broadband relationship no. 21831283. The same will reach you by 2015-04-18. Due date: 2015-04-30.
506,financial,"Repair ref.no for your car is JC24641656 opened on 2012-07-14 12:35hrs,ETD of your car is 2012-07-15 9:26hrs and est.repair amt is Rs.1946 Rgds, Bimal Auto Agency"
5791,nonfinancial,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
7497,nonfinancial,You're gonna have to be way more specific than that
3107,nonfinancial,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?
4912,nonfinancial,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
4755,nonfinancial,Hey tmr meet at bugis 930 ?
2175,nonfinancial,Going for dinner.msg you after.
922,financial,Bill dated 2012-04-07 for Rs 791 has been generated for your Airtel fixedline/broadband relationship no. 41523568. The same will reach you by 2012-04-10. Due date: 2012-04-22.
6905,nonfinancial,"Awesome, that gonna be soon or later tonight?"
1354,financial,"Repair ref.no for your car is JC38513818 opened on 2010-11-16 5:40hrs,ETD of your car is 2010-11-17 23:39hrs and est.repair amt is Rs.269 Rgds, Sarden Auto Agency"
2354,nonfinancial,Hey you told your name to gautham ah?
4851,nonfinancial,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
3614,nonfinancial,He says hi and to get your ass back to south tampa (preferably at a kegger)
725,financial,Bill dated 2015-01-31 for Rs 750 has been generated for your Airtel fixedline/broadband relationship no. 24534846. The same will reach you by 2015-02-03. Due date: 2015-02-15.
2749,nonfinancial,Have you finished work yet? :)
4928,nonfinancial,He says hi and to get your ass back to south tampa (preferably at a kegger)
4508,nonfinancial,"Yes but i dont care! I need you bad, princess!"
1363,financial,Bill dated 2013-11-29 for Rs 838 has been generated for your Jio fixedline/broadband relationship no. 11215424. The same will reach you by 2013-12-02. Due date: 2013-12-14.
2977,nonfinancial,Ok lor but not too early. Me still having project meeting now.
1109,financial,Bill dated 2011-04-29 for Rs 1031 has been generated for your Idea fixedline/broadband relationship no. 18655273. The same will reach you by 2011-05-02. Due date: 2011-05-14.
4588,nonfinancial,FREE entry into our å£250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
2608,nonfinancial,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
5936,nonfinancial,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-)."""
2596,nonfinancial,Gudnite....tc...practice going on
4470,nonfinancial,One of best dialogue in cute reltnship..!! \Wen i Die
1133,financial,Bill dated 2010-09-11 for Rs 311 has been generated for your Idea fixedline/broadband relationship no. 28572553. The same will reach you by 2010-09-14. Due date: 2010-09-26.
708,financial,"Repair ref.no for your car is JC87376755 opened on 2013-12-31 16:28hrs,ETD of your car is 2014-01-01 10:25hrs and est.repair amt is Rs.1570 Rgds, Sarden Auto Agency"
7384,nonfinancial,But we havent got da topic yet rite?
7123,nonfinancial,I think i am disturbing her da
66,financial,Bill dated 2012-09-26 for Rs 741 has been generated for your Bsnl fixedline/broadband relationship no. 85844382. The same will reach you by 2012-09-29. Due date: 2012-10-11.
